,field_no,soy_type_CD,2021-07-13.tiffevi2_median,2021-07-14.tiffevi2_median,2021-07-15.tiffevi2_median,2021-07-16.tiffevi2_median,2021-07-17.tiffevi2_median,2021-07-18.tiffevi2_median,2021-07-19.tiffevi2_median,2021-07-20.tiffevi2_median,2021-07-21.tiffevi2_median,2021-07-24.tiffevi2_median,2021-07-25.tiffevi2_median,2021-07-26.tiffevi2_median,2021-07-30.tiffevi2_median,2021-07-31.tiffevi2_median,2021-08-02.tiffevi2_median,2021-08-03.tiffevi2_median,2021-08-05.tiffevi2_median,2021-08-06.tiffevi2_median,2021-08-07.tiffevi2_median,2021-08-15.tiffevi2_median,2021-08-20.tiffevi2_median,2021-08-27.tiffevi2_median,2021-08-28.tiffevi2_median,2021-08-31.tiffevi2_median,2021-09-02.tiffevi2_median,2021-09-03.tiffevi2_median,2021-09-06.tiffevi2_median,2021-09-07.tiffevi2_median,2021-09-10.tiffevi2_median,2021-09-12.tiffevi2_median,2021-09-15.tiffevi2_median,2021-09-19.tiffevi2_median,2021-09-21.tiffevi2_median,2021-09-23.tiffevi2_median,2021-09-25.tiffevi2_median,2021-09-27.tiffevi2_median,2021-09-28.tiffevi2_median,2021-10-02.tiffevi2_median,2021-10-03.tiffevi2_median,2021-10-04.tiffevi2_median,2021-10-06.tiffevi2_median,2021-10-07.tiffevi2_median,2021-10-09.tiffevi2_median,2021-10-13.tiffevi2_median,2021-10-14.tiffevi2_median,2021-10-15.tiffevi2_median,2021-10-23.tiffevi2_median,2021-10-24.tiffevi2_median,2021-10-25.tiffevi2_median,2021-10-26.tiffevi2_median,2021-10-28.tiffevi2_median,2021-10-29.tiffevi2_median,2021-11-01.tiffevi2_median,2021-11-02.tiffevi2_median,2021-11-03.tiffevi2_median,2021-11-05.tiffevi2_median,2021-11-06.tiffevi2_median,2021-11-07.tiffevi2_median,2021-11-08.tiffevi2_median,yield_1,geometry
75,82,1.0,1.0,1.066913277590509,1.0270978047829626,1.0029662446306826,0.9747359409481808,1.018720619411711,1.0201698064856661,0.9703500625210352,0.9081654150528858,0.853169864574427,0.8574745246193848,0.7596516098991901,0.830972580405053,0.8831319715485829,1.014483496895737,1.0944284270130755,1.2129810348206442,1.2545092422449415,1.154772858296404,1.2065575168384337,1.2926005384231931,1.4301273023532224,1.485656012668356,1.6651022820548074,1.8532042276045446,1.9430367235650234,1.9501160600022007,1.971844691689973,1.9124383408195307,1.8408533658683348,1.8403745006950354,1.803176505947085,1.772687597876274,1.7228790036846853,1.7495350011811286,1.800256001919028,1.6950678487277457,1.6166260922669808,1.5731186797068004,1.527291907229375,1.4791457748347032,1.4121235124919018,1.4089220572350671,1.39715605423458,1.3549812064359017,1.3138528184820542,1.2737708903730367,1.2347354221088496,1.1687314809980247,1.1214552819359687,1.07786787879996,1.0379692715899993,1.0017594603060862,0.9692384449482206,0.9846278132924372,1.0022313504433296,1.022049056400897,1.0396708957688745,1.0550968685472617,,"POLYGON ((140.062402406883 40.27305064252742, 140.0625632952019 40.27293211008838, 140.062561123478 40.27289100053799, 140.0618508231595 40.2723935917763, 140.0617812951376 40.27259141263848, 140.0617865320497 40.27261718948483, 140.062402406883 40.27305064252742))"
76,83,1.0,1.0,0.9004961406957351,0.9057759633726225,0.8859031019999162,0.8615546427980789,0.9209803066644436,0.9371489242306618,0.9267928281306966,0.8779192180925164,0.8458703094605222,0.863507196895421,0.757609412456545,0.8257771020939826,0.8874734315062808,1.0025202665720894,1.0708870480630088,1.1911440255203498,1.2294125425786906,1.1339667397045285,1.1827309923636917,1.2487391798432694,1.3700295568728926,1.4105162160916223,1.57811641093352,1.7623064917505287,1.8589037020374042,1.8888111126548057,1.9275544979240333,1.8753937437088524,1.8005659625731172,1.798611504495052,1.7559661607385797,1.7185231584193346,1.6743301091410683,1.7231271270400175,1.7694162890007814,1.6664149673819653,1.5791020742408985,1.5274097812608913,1.4660340832710388,1.394974980271341,1.3414932828133426,1.3515197097753584,1.3804347731770032,1.3789615147823326,1.3697130460214864,1.352689366894464,1.327890477401266,1.2588179563527697,1.1943079519220554,1.1368241156904422,1.0863664476579296,1.0429349478245182,1.006529616190208,1.0197140801486715,1.0336521915268286,1.0483439503246794,1.0609639063660687,1.0715120596509962,,"POLYGON ((140.0646971138192 40.27282046449634, 140.0645557015048 40.27294316381843, 140.0645511460401 40.27295200646909, 140.0645528151162 40.27295870044878, 140.064590485105 40.27298296012175, 140.0645914104438 40.27298357740293, 140.0646817842111 40.27304601461635, 140.0646825713926 40.27304657535788, 140.0647889986165 40.2731247377472, 140.0650043141934 40.27327498001415, 140.0650046996816 40.27327525304663, 140.0652428842194 40.27344648931096, 140.0652435607305 40.27344698881555, 140.0653099268615 40.273497313767, 140.065328856213 40.27347789670459, 140.0653318535423 40.27347520865977, 140.0654256351618 40.27340147306305, 140.0654754781773 40.27336095106028, 140.0654846698555 40.27335009610511, 140.0654857319075 40.27334583249154, 140.065478487155 40.27334081315004, 140.0654554315788 40.27332540960366, 140.0654293100515 40.27331896617378, 140.0654263427947 40.27331811988279, 140.0654234865681 40.27331707319389, 140.0654207643852 40.2733158345406, 140.0654181981794 40.27331441390309, 140.0652783976527 40.27322945132575, 140.0652768324007 40.2732284420341, 140.0651597478585 40.27314838705998, 140.065159151941 40.27314797012824, 140.0648821070678 40.27294963507683, 140.0646971138192 40.27282046449634))"
77,84,1.0,1.0,0.9229507777369155,0.8795403045388474,0.8489802893651737,0.8182570491865271,0.8690060764701937,0.8845556661892923,0.8553824224688599,0.8171888891058444,0.7889718354105488,0.8020780310720816,0.6948034228315597,0.7772079246717819,0.8374415352613678,0.955020917392095,1.0232564023225466,1.166841732070471,1.2073312447112214,1.103153031933084,1.1604099733404067,1.2510823254115542,1.3948143136405722,1.4399849331662125,1.6233576986189044,1.8180816992575533,1.9213357452726436,1.9426174350589438,1.9758604461854106,1.9224946494358148,1.836402908390664,1.8345723239693825,1.7952923693032095,1.755893629186347,1.711859188806926,1.761759177381176,1.8377586445495036,1.736883436550541,1.652569294855083,1.6044428819728438,1.5435221321776824,1.4698070454695984,1.3972497086276785,1.4121681567779902,1.4514054868550492,1.4584563579808136,1.4579742332226449,1.449959112580543,1.4344109960545086,1.3674327105493216,1.3007114450569586,1.2421111777454785,1.1916319086148814,1.1492736376651675,1.1150363648963366,1.134999774210224,1.1574766766148537,1.1824670721102257,1.2045491482350734,1.2237229049893972,132.0,"POLYGON ((140.0655697671031 40.27328784560051, 140.0656345177038 40.27323910076792, 140.0656699278973 40.27319708433586, 140.0656763832459 40.27318266848216, 140.0656737002149 40.27316849420659, 140.0656733688747 40.27316579765051, 140.0656733916645 40.27316308923365, 140.0656737683552 40.27316039617294, 140.0656744951616 40.27315774553097, 140.0656755647797 40.27315516394404, 140.0656808655207 40.27314429310689, 140.0656739033836 40.27310811167491, 140.0656662185975 40.27310126608419, 140.0656644633796 40.27309956953889, 140.0656628911059 40.27309777081201, 140.0656553324225 40.27308832578345, 140.0649721254503 40.2726146240131, 140.0649526897259 40.27260325548419, 140.0649446728317 40.27260756177289, 140.0649428551393 40.27260847546478, 140.0649138154081 40.27262211100339, 140.0648641618755 40.27266379946968, 140.0647831403506 40.27274911035614, 140.0647794781015 40.27275460099741, 140.0647816643393 40.27275831356477, 140.0649793334024 40.27289526705037, 140.065394116244 40.27317376969797, 140.0653957897986 40.27317496923382, 140.0655041663728 40.27325786900823, 140.0655606139044 40.27328678187027, 140.0655697671031 40.27328784560051))"
78,85,1.0,1.0,0.9385561147252568,0.9033963928879944,0.87052887834023,0.8421583894058857,0.9021621299621124,0.9170471154875041,0.8846826411537171,0.8439718453182081,0.8136611654494413,0.8365212385922205,0.7238760710406883,0.8051152824989458,0.8664602724866275,0.9827477543692575,1.0627135776134107,1.1872616840735228,1.2305138264144775,1.1276018095560472,1.1828309328561029,1.2502178860818383,1.3629972560365504,1.3945110115729804,1.556881365375262,1.7322350476160695,1.8235263605287477,1.8488161391992133,1.8797903450293434,1.8251916001588384,1.7545045296058854,1.7471933361114174,1.7061474261523857,1.6348293586607534,1.5663863456541363,1.5920757649928345,1.6104688810187227,1.51849566356713,1.441476072843657,1.439046517084477,1.4219746705005163,1.3902605330917748,1.3758482154981897,1.388731796251722,1.4072209075589697,1.3913102201821825,1.3675345684658555,1.3358939524099878,1.29638837201458,1.2273719171018362,1.1709374183237424,1.1213380911280604,1.0785739355147905,1.0426449514839324,1.0135511390354868,1.0258292898149723,1.0373865731704044,1.0482229891017831,1.0568929019992386,1.0633963118627705,,"POLYGON ((140.0649496727204 40.27243514115641, 140.0641501799051 40.27186701258538, 140.0640605212476 40.27194407752573, 140.0648603033475 40.27250823735293, 140.0649496727204 40.27243514115641))"
79,86,1.0,1.0,0.8982266917437531,0.8386194704064215,0.7987359371596227,0.7649793691680993,0.8060768753464862,0.8255849835795056,0.7996366727644665,0.7667076491431924,0.7435457671153515,0.7589457682838274,0.6536116216994122,0.740243849480558,0.7858574519296796,0.8986067307375789,0.9647215410459241,1.1166985532778135,1.1592910781614538,1.053278347787761,1.1140931706598665,1.1780034381140025,1.2979917046041127,1.314235316421663,1.4771658814697954,1.65628638551202,1.7635261239463658,1.8053345683223894,1.8535788882721904,1.812402944951377,1.7611742716577663,1.7681428542030062,1.7298802182753483,1.7128303346432163,1.6851910089999225,1.7428183801898591,1.7971877981447133,1.702239021185142,1.6327438680342918,1.587938687788727,1.5380684605175492,1.4831331862207575,1.432289981668849,1.46256753720791,1.5082454042229667,1.5138980396446657,1.507133779842678,1.4879526248170036,1.4563545745676427,1.3738481712278245,1.2904276568171897,1.2177283610378171,1.1557502838897067,1.1044934253728584,1.0639577854872724,1.0755567885029416,1.0892961924002262,1.1051759971791257,1.119479368269016,1.1322063056698977,,"POLYGON ((140.0650384983051 40.27236157849706, 140.0642415270844 40.27180419518385, 140.0642256861373 40.27179922978048, 140.0642126446946 40.27180944015758, 140.064222579984 40.27183561033423, 140.065008265701 40.27238922349419, 140.0650384983051 40.27236157849706))"
80,87,1.0,1.0,0.8723118279569892,0.8047609572479842,0.7614184977726501,0.7278344604680551,0.7595051335449782,0.7766110218422129,0.7468283394019094,0.7169192610253999,0.6960235869060633,0.7103475192899921,0.605172603788272,0.689634836179858,0.7322313776632313,0.8292897875759647,0.8883914202921903,1.0261455012257181,1.0615991458342922,0.9533375687182732,1.0116916935673916,1.1020449707578062,1.2425704959300694,1.290390293359886,1.4807177249397743,1.6893429063222796,1.825680769505442,1.87389253723341,1.9274314735711915,1.8895664509981553,1.828404682247813,1.8291477180827878,1.7908595705767223,1.7623948025591842,1.7263264159118128,1.7793855381552393,1.845600259916331,1.7534307715156883,1.6832200472129137,1.6470809784309453,1.6007827895273803,1.544325480502218,1.48557374799508,1.5112136167641808,1.5535950835900236,1.560251923581295,1.5583783389589083,1.5479743297228634,1.5290398958731606,1.4588226296415032,1.3866691838396399,1.3214577489226662,1.2631883248905826,1.211860911743389,1.167475509481085,1.1764966675686395,1.189577733194304,1.2067187063580793,1.2230328044302803,1.2385200274109072,,"POLYGON ((140.0652770106566 40.27216144409095, 140.0644781622455 40.27159075009187, 140.0642978514297 40.27174063033136, 140.0650972466169 40.27230986544215, 140.0652770106566 40.27216144409095))"
81,88,1.0,1.0,0.9082897955911109,0.8401179682726422,0.7950965248873432,0.7569423756289568,0.7896716681490179,0.8085710552633887,0.779556043244715,0.744787215402757,0.7194072553889991,0.7335979081372003,0.6276798312072747,0.7034322468362312,0.7449426576314849,0.8455961070954672,0.9042509450209745,1.041424195820434,1.0772016069792314,0.9727501220263305,1.0207043248484167,1.1127137227879442,1.2590026209436973,1.3108662995081184,1.5053938367457536,1.7162889261856227,1.8527230707397828,1.898870489692995,1.9519897944081712,1.912854390280766,1.8477220885582977,1.8466885443821568,1.8076272779988927,1.7764270104587245,1.739808582740821,1.7969985894497273,1.863323403900299,1.7675522791923859,1.6937844704764622,1.6528570724616867,1.5983130271125716,1.5301523344291168,1.4667908098489477,1.491231321175835,1.5356075036065973,1.5449718166671087,1.5460660010673362,1.5388900568072807,1.5234439838869414,1.4499760323607822,1.3742912111846766,1.3065274250639176,1.2466846739985054,1.1947629579884398,1.1507622770337214,1.1653519774665455,1.182727050331039,1.2028874956272029,1.2210805529231743,1.2373062222189533,,"POLYGON ((140.0653700692626 40.27206239899915, 140.0653809434982 40.27205149155134, 140.0653821943228 40.27205030763464, 140.0654156518037 40.27202040428497, 140.0654163670035 40.27201978451735, 140.0654825826872 40.27196414437861, 140.0646935677798 40.2714078017982, 140.064590502736 40.27148785327765, 140.064584233888 40.27149879407077, 140.0645859952154 40.27151118610371, 140.0645990959706 40.27152446819944, 140.0646931248492 40.27159619376725, 140.0649984731826 40.27180545296594, 140.0649985668732 40.27180551740396, 140.0653395196291 40.27204085822326, 140.0653397975321 40.27204105210849, 140.0653700692626 40.27206239899915))"
82,89,1.0,1.0,0.9230080780076768,0.8911553340802628,0.8592118096670913,0.8312524642666114,0.879864552232506,0.8965651368235431,0.8750750574423147,0.8308608713230115,0.7991098924964398,0.8072432882953988,0.6998543728092477,0.7762213880927056,0.8244349666646668,0.9342316212594898,1.003954130478441,1.145346571374428,1.1911097698489417,1.0925663395068896,1.1493806532164612,1.2244300386052087,1.3511401485017869,1.3869953291813264,1.560099522165034,1.7509581613292031,1.8521078063694265,1.889073862569387,1.9282352043619853,1.8880667585935074,1.8247028825925178,1.821623350278207,1.789711824272854,1.7599747909532475,1.7291458152027517,1.7787499701750802,1.8338264379410818,1.7368174962321963,1.6584978985380168,1.6115996795488219,1.5529904333700102,1.4826701600015821,1.4194653200441243,1.4354126646806773,1.4685622127166942,1.4675937115640876,1.4531550990084563,1.4252463750498006,1.3838675396881202,1.2923896030198594,1.2016572112796096,1.1230992787040657,1.0567158052932288,1.0025067910470984,0.9604722359656744,0.9711444928958631,0.9836789156030733,0.9980755040873054,1.0110037440460096,1.0224636354791858,,"POLYGON ((140.0647903074793 40.27131888160184, 140.0655702807921 40.27186830525454, 140.0655772785601 40.2718622853938, 140.0655573637594 40.2717542157408, 140.0655468095538 40.27170215374572, 140.0654093375083 40.27142993744216, 140.065349693657 40.27133847318248, 140.06526168938 40.27124961359294, 140.0651809876864 40.27119742346629, 140.065071146127 40.27114726119683, 140.0650525414192 40.27116531227249, 140.0650503086377 40.27116727607857, 140.0650478394101 40.2711690661113, 140.0650451566748 40.27117066574164, 140.0650422853541 40.27117206010934, 140.0650392521219 40.27117323626101, 140.0650360851564 40.27117418327039, 140.0650328138781 40.27117489234, 140.0650294686764 40.27117535688269, 140.0650260806277 40.27117557258294, 140.0650226812062 40.27117553743697, 140.065019301992 40.27117525177125, 140.0650159743773 40.27117471823959, 140.0650127292749 40.27117394179835, 140.0650095968313 40.27117292966057, 140.0650066061463 40.27117169122879, 140.0650037850026 40.27117023800778, 140.0650011596082 40.2711685834977, 140.0649824878665 40.27115561169104, 140.0647903074793 40.27131888160184))"
83,90,1.0,1.0,1.1530343321561278,1.1275422475367494,1.1059756910114522,1.0823136310503874,1.176132600652987,1.20577520473732,1.194577361069439,1.141830601599504,1.0953298875784823,1.1156910058495477,1.0057425582028945,1.0510936261002162,1.082826656643897,1.2325738648326687,1.3492830657501245,1.46197423379141,1.5286784843500463,1.450235966963101,1.4927950683641515,1.5454335543275446,1.6275216024432504,1.6524782137007834,1.7702703230770436,1.8938713795167519,1.930073234968346,1.907501627689271,1.908211008090208,1.830544151452209,1.7397532947351175,1.7281083829290644,1.681660448093519,1.6385629116013725,1.6077748607597488,1.6909535202875958,1.7493649327150618,1.6390890778848612,1.5364759670662125,1.4638387907304757,1.3567331030069336,1.2151589038955868,1.1125979139064441,1.1105191623624997,1.1424989201506655,1.152492051116876,1.165445087964205,1.1813580306926534,1.2002308793022205,1.1509326545502683,1.1010102676212659,1.0573227667899345,1.0198701520562738,0.9886524234202843,0.9636695808819656,0.9970405334232781,1.0212183698597526,1.0362030901913897,1.0440937990820014,1.0448904965315882,,"POLYGON ((140.0682156298693 40.27157219210113, 140.068928885517 40.27203247983566, 140.068979629346 40.27203281506458, 140.069135483588 40.27189640191949, 140.0687054405671 40.27161415142251, 140.0686432395142 40.2716566214096, 140.0686405233074 40.27165829892068, 140.0686376040243 40.27165976267353, 140.068634510229 40.2716609983459, 140.068631272193 40.27166199384731, 140.0686279215989 40.27166273943716, 140.0686244912311 40.27166322782017, 140.0686210146542 40.27166345421772, 140.0686175258851 40.27166341641461, 140.0686140590599 40.27166311478074, 140.0686106481 40.27166255226744, 140.0686073263802 40.27166173437869, 140.0686041264022 40.27166066911719, 140.0684525096933 40.27160320875841, 140.0683694193266 40.27158161531393, 140.0682377447504 40.27157209301669, 140.0682156298693 40.27157219210113))"
84,91,1.0,1.0,1.0375910159243908,1.0213083150209705,0.9967205203839122,0.9676040057172551,1.0482126275549373,1.053047375388804,0.999083556735318,0.946334904604317,0.9037676179299067,0.9183417554301846,0.8011794352000742,0.8683557859881996,0.9276166762357329,1.0512806759054685,1.1482771601308535,1.2694971450927277,1.3182927067047558,1.234671200502776,1.3000730526437116,1.3663908445349309,1.464981162269171,1.498998499727614,1.6500146043083561,1.8082348511882778,1.8795523550725919,1.8834293949317882,1.9017899634141482,1.8456689989887571,1.7720012649471386,1.7635565374727458,1.7260073186169105,1.6969764150585658,1.6601376093681963,1.7044559630767164,1.7508398901699762,1.6481980353395673,1.5478045482507776,1.471752114426258,1.3880201649874477,1.2966086999343471,1.2196745419895831,1.218298941816198,1.2404558383942648,1.2431916777124385,1.2402348696213472,1.2315854141209914,1.2172433112113707,1.1634415608250028,1.1156805563765615,1.0724126168134,1.0336377421355178,0.999355932342915,0.9695671874355917,0.9830528640492155,0.9943125687691122,1.003346301595282,1.0097614263368933,1.0135579429939459,,"POLYGON ((140.0699539523819 40.27265553654229, 140.0700370803001 40.27257889360329, 140.070039549869 40.27256984162001, 140.0700330727708 40.27254567487078, 140.0700325154721 40.27254283836441, 140.070018341522 40.27243040544155, 140.0700133563096 40.27242574195952, 140.0693022201373 40.27195124168975, 140.0692900816168 40.27195116152411, 140.0692360482615 40.2719986134089, 140.0692153252401 40.27202584440528, 140.0692135505539 40.27202794618992, 140.0692115295519 40.27202991315473, 140.069122142516 40.27210907111532, 140.0691211871273 40.27211189455232, 140.0699539523819 40.27265553654229))"
85,92,1.0,1.0,0.9180908203125,0.8599595415341267,0.8178351628862702,0.7825222751075981,0.8332314111435277,0.8501759529127201,0.8135209533648394,0.7860158011282148,0.7682786547888126,0.792247357034316,0.6811883993842601,0.7549385550674033,0.7842310638380336,0.8655521302333778,0.9120976500253285,1.022216251159949,1.0416972260852897,0.9217963473685725,0.9676028033599221,0.9840723672250163,1.0497906903386403,1.0341306930529,1.157625548210788,1.3043363724509416,1.3894687070878273,1.4389065302958135,1.4880784730565122,1.476364824169212,1.4725267298100733,1.4934770248038867,1.4876590462683783,1.512086352697266,1.5176801537772144,1.5650601607089352,1.608941877093895,1.5574647638957,1.516709989185154,1.497629451135535,1.4883162011424147,1.4887702392057933,1.4755149155480434,1.5252888235772895,1.592539488686121,1.6222974002907262,1.641011677325787,1.6486823197913039,1.6453093276872766,1.5911781272074401,1.5296770351756688,1.4736405753580282,1.4230687477545176,1.3779615523651376,1.3383189891898877,1.3466519087299058,1.3595719941613165,1.37707924548412,1.3939622045321525,1.4102208713054145,,"POLYGON ((140.0698483639052 40.27381031034586, 140.0698537914227 40.2738108537516, 140.0699818629234 40.2737900988501, 140.0699838231813 40.27378982523461, 140.0701288228104 40.27377281156628, 140.0700834714051 40.27295206113946, 140.0698046767525 40.27296462541386, 140.0697871973851 40.27297032471161, 140.069782443156 40.27298282275206, 140.0698483639052 40.27381031034586))"
86,93,1.0,1.0,0.9246668653412236,0.8399678977788186,0.7880866410682626,0.7439173029084849,0.7723501768237478,0.7865816989314718,0.7405784520450419,0.7087866852897896,0.6814881338336402,0.6979942325194473,0.5882981701098773,0.682758947758184,0.7285256640815678,0.8527030846109636,0.9200443470222154,1.0585974885594547,1.1009107735216797,0.9798569253779522,1.0437392680123925,1.1108151705032645,1.2494516107954023,1.2968017549601225,1.4836362599400663,1.689948314348446,1.8128779016912488,1.8492936044744905,1.8917804777487375,1.8519545063978624,1.7872775869684474,1.793904739907289,1.759830007591458,1.741733511973696,1.7076279939347943,1.74589746859088,1.813055089718764,1.70936951338958,1.5988991210373673,1.5108512266166325,1.4205345501415403,1.3279490916120908,1.2191198007048913,1.165767644644177,1.1878865429273056,1.1939594191577898,1.2012384605496662,1.209723667102934,1.2194150388175942,1.2011824299704938,1.1553717066516542,1.1135600967576254,1.075747600288407,1.0419342172439998,1.012119947624403,1.0438309740852507,1.0720826812207465,1.0968750690308895,1.0932896266329954,1.0838424599374008,111.0,"POLYGON ((140.0727772857295 40.27157655620811, 140.0728088579275 40.27161006282269, 140.0728880049373 40.27164593910609, 140.0728894565908 40.27164663409353, 140.0729611748128 40.27168285247826, 140.0729635837258 40.2716841837528, 140.0729658378663 40.27168566555592, 140.0729679212485 40.27168728737917, 140.0729920878322 40.27170775684289, 140.0729942725977 40.27170979979098, 140.0729961865494 40.27171199635598, 140.0730409807296 40.27176928338399, 140.0731027592303 40.27180854878545, 140.0731618669429 40.27183585841474, 140.0732014205532 40.27182647661451, 140.0732046387424 40.27182583888318, 140.0732079210148 40.27182543603255, 140.0732112382204 40.27182527164033, 140.0732145608987 40.27182534716653, 140.0732178595407 40.27182566194039, 140.073221104851 40.27182621316637, 140.0732242680076 40.27182699594898, 140.0732273209182 40.27182800333629, 140.0732302364697 40.27182922638156, 140.0732329887689 40.27183065422287, 140.0732355533722 40.27183227417939, 140.0732379075033 40.27183407186416, 140.0732788878128 40.27186846372879, 140.0732810095175 40.27187042210878, 140.0732828812616 40.2718725247079, 140.0732844864396 40.27187475287232, 140.0732858108105 40.27187708683427, 140.0732868426247 40.27187950588733, 140.0732875727283 40.27188198857016, 140.0732879946439 40.27188451285693, 140.0732881046281 40.27188705635268, 140.0732879017054 40.27188959649207, 140.0732835868587 40.27192001538831, 140.0732857220682 40.27195716164283, 140.0733009073374 40.27197571648788, 140.0733077778023 40.27197929039037, 140.0733491976636 40.2719789527305, 140.0734017768793 40.27197233666581, 140.0734051221965 40.27197204050636, 140.073408489139 40.27197199005642, 140.0734608325734 40.27197312076673, 140.0734844893038 40.2719718462745, 140.0735198767497 40.27193950077152, 140.0735216195273 40.27193802213999, 140.0735676333402 40.27190176418305, 140.073570066642 40.2719000198074, 140.0735727040102 40.27189845912422, 140.0735755219009 40.27189709606582, 140.0735784951585 40.27189594280028, 140.0735815972407 40.27189500962286, 140.0735848004551 40.27189430486407, 140.0735880762063 40.27189383481533, 140.0735913952516 40.2718936036728, 140.0735947279617 40.27189361349988, 140.0736445575779 40.27189556592707, 140.0736473755704 40.27189576339885, 140.0736501638295 40.27189613326061, 140.0736622942381 40.27189812923628, 140.0737705595554 40.27176922499813, 140.073770615658 40.27176915841508, 140.0738920607178 40.27162548908031, 140.0738884247781 40.27162208809057, 140.073886259956 40.27161983450078, 140.0738844110014 40.27161742150805, 140.0738828977418 40.27161487498849, 140.0738817364049 40.27161222225013, 140.0738809394443 40.27160949174004, 140.0738784841166 40.27159841256392, 140.0736060626288 40.27146325281235, 140.0736058049653 40.27146312374794, 140.0733242358008 40.27132073672409, 140.0730785941767 40.271197070546, 140.0729888501467 40.27131120921648, 140.072884471893 40.27144377708468, 140.0728842676879 40.27144403321181, 140.0727772857295 40.27157655620811))"
87,96,1.0,1.0,1.1597577073752343,1.1304759866397032,1.084614790274698,1.0495353570215666,1.124600517360069,1.1732588879178822,1.1963022654130349,1.1282878177009827,1.0726151677503808,1.0807642729904596,0.9631723076774193,0.995143997314973,0.9835580959560503,1.1334837179016084,1.2419437096211776,1.3599595061750838,1.4205960390938823,1.3209607099577128,1.359455692102597,1.4298427675425838,1.5520392469885038,1.6090324434810814,1.773333292091208,1.9433435388465377,2.0126380070743353,2.011552129131385,2.020134838363996,1.9517925535813763,1.8678473631013592,1.862257691719628,1.819474058145019,1.7913292338981777,1.7681600642906075,1.8365601305131,1.8932830246430417,1.7856129955059956,1.6747311202751967,1.5705034298566745,1.4487733933046456,1.3095410106191097,1.1947306014048464,1.1640844739573586,1.180173628977258,1.1839606347341427,1.1884228757681579,1.1935603520793034,1.19937306366758,1.1456197900952658,1.090421016813534,1.0411448377609007,0.9977912529373661,0.9603602623429303,0.928851865977593,0.9580711532414746,0.9828392913845049,1.003156280406684,1.0040328736646453,0.9992977275251514,,"POLYGON ((140.0768335011813 40.2717046325885, 140.0773468051729 40.27172636915017, 140.0773545609663 40.27170622832171, 140.0773549190428 40.27167407535679, 140.0773549936635 40.27167253427469, 140.0773613177363 40.27159881363841, 140.0773643146126 40.27155152729855, 140.0773636859231 40.27155016696359, 140.0773298650521 40.27154871210141, 140.0770402224418 40.27154472619476, 140.0769811196471 40.27154955861707, 140.0769218944094 40.27158700986267, 140.0768878364167 40.27161631650048, 140.0768456127763 40.27168159738206, 140.0768335011813 40.2717046325885))"
88,97,1.0,1.0,1.0166130649068583,0.9524782566895148,0.9067634063731312,0.8660885753837897,0.9088111781235158,0.9180216363303918,0.8649064215332579,0.8218951916530637,0.784368388564528,0.7987618247955096,0.691979410875733,0.7862483396482712,0.8471574039831405,0.9800185735145598,1.0664825155979958,1.1961124943088894,1.2501796763921023,1.1381668100385731,1.1992139960184407,1.2847684945734799,1.4261157720560806,1.489196721724061,1.6697607052578753,1.8627249230578553,1.9615763914555,1.9758660652973645,1.998850407647898,1.9418507083505547,1.8690122375027292,1.8651643531022435,1.8182769038275024,1.7898220102424618,1.762909837345447,1.8262190952930057,1.8812642914101945,1.7788607578323636,1.6704671653423508,1.5697948346873247,1.454391592598606,1.3242574390761939,1.213732596697636,1.1796120712855025,1.2066602194939147,1.2190617223129792,1.2288475985780185,1.236017848289032,1.2405724714460202,1.19809685085042,1.1447597854563833,1.0980253838606953,1.0578936460633566,1.0243645720643666,0.9974381618637255,1.0258638009077623,1.051063904155307,1.073038471606359,1.0713429412343387,1.0643722150555635,,"POLYGON ((140.076731521424 40.27197504243816, 140.0768504558908 40.27198257318435, 140.0773457699544 40.27199846196677, 140.0773820168006 40.27199869879585, 140.0773851805664 40.27193196937677, 140.0773854353615 40.2719295642726, 140.077396613772 40.27186177229012, 140.0773958133867 40.27185822924358, 140.0773742906397 40.27185257705816, 140.0773712497599 40.27185165573454, 140.0773683333378 40.27185052266199, 140.0773655664393 40.27184918757904, 140.0773629728455 40.27184766196041, 140.0773605748475 40.27184595891849, 140.0773583930557 40.27184409309054, 140.0773564462221 40.27184208051293, 140.0773547510793 40.27183993848333, 140.077341164128 40.27182082338971, 140.0773398104223 40.2718187033451, 140.0773387034092 40.27181650090203, 140.077337851535 40.27181423286459, 140.0773315233806 40.27179411610638, 140.0773295830336 40.2717920987972, 140.0767983268815 40.27178060610488, 140.0767743167405 40.27179350746685, 140.076761099468 40.27180841624325, 140.0767583498362 40.2718474008132, 140.0767580017022 40.27184999813943, 140.076757327897 40.27185255759878, 140.076756334713 40.27185505528958, 140.076755031425 40.27185746788702, 140.0767534302038 40.27185977286094, 140.0767515460025 40.27186194868617, 140.0767226487193 40.27189205230724, 140.0767243544432 40.27191985530466, 140.076731521424 40.27197504243816))"
